collections.reference_no;collections.country;collections.plate;collections.10_my_bin;collections.ma_max;collections.ma_min;collections.ma_mid;collections.formation;collections.environment;collections.number;Acrosalenia humei;Actinostreon sp.;Aequipecten sp.;Aguilerella kobyi;Akera sp.;Amberleya sp.;Amberleya sp.;Amphitrochus sp.;Amydroptychus formosus;Arabatia africana;Arcomytilus asper;Arcomytilus laitmairensis;Arcomytilus sp.;Astarte morion;Astarte supracorallina;Avonothyris informal species A;Bactroptyxis sp.;Baeorhynchia carinata;Baeorhynchia elegantula;Baeorhynchia nucleata;Bakevellia informal sp.;Bakevellia waltoni;Barbatia sp.;Bothryopneustes inflata;Bothryopneustes aff. lorioli;Bothryopneustes cf. sp.;Burmirhynchia angustata;Burmirhynchia bicostata;Burmirhynchia cuneata;Burmirhynchia parva;Burmirhynchia rostrata;Camptonectes auritus;Camptonectes subulatus;Ceratomya cf. excentrica;Ceratomyopsis somaliensis;Cererithyris africana;Ceritella sp.;Chlamys sp.;Chlamys textoria;Choffatirhynchia paucicostatae;Coelopis similis;Corbicella sp.;Corbicellopsis sp.;Corbula munda;Cossmannea imayi;Cryptorhynchia bearensis;Ctenostreon rugosum;Cucullaea aalensis;Cucullaea rockymontana;Cylichna sp.;Daghanirhynchia sp.;Dispiriferina oxyptera;Echyrosia circularis;Echyrosia expansa;Eligmus analites;Eligmus polyptypus;Entolium corneolum;Eopecten velatus;Eudesia curtirostra;Ferrythyris millenaria;Flabellothyris dichotoma;Flabellothyris flabella;Gervillella monotis;Gervillia sp.;Gibbirhynchia mundula;Girardotia sp.;Goniomya intersectans;Goniomya knorri;Goniomya literata;Gresslya rostrata;Gryphaea knorri;Gryphaea cf. planoconvexa;Harpagodes sp.;Heteromychus magnificus;Heteromychus sp.;Holectypus cf. depressus;Holectypus sp.;Homoeorhynchia lusitanica;Homoeorhynchia sp.;Homomya cf. gallatinensis;Homomya gibbosa;Hypodiadema sp.;Inoperna sowerbiana;Isocyprina iddingsi;Isognomon sp.;Isognomon sp.;Jurassicorbula sp.;Kallirhynchia arabica;Kallirhynchia dispar;Kallirhynchia obesa;Kallirhynchia orbicularis;Kutchirhynchia gregoryi;Kutchithyris informal sp. 1;Lima occidentalis;Lingula sp.;Liostrea cf. hisingeri;Liostrea strigilecula;Lirellarina costellata;Lobothyris arctta;Lopha marshii;Lopha cf. marshii;Lycettia lunularis;Lyosoma sp.;Mactromya cardioides;Meleagrinella cf. subechinata;Mesomiltha lirata;Myoconcha sp.;Myopholas hardyi;Myopholas sp.;Myophorella formosa;Myophorella livinigstonensis;Myophorella monatanaensis;Nanogyra nana;Nastosia convexa;Neridomus sp.;Nerinea nodosa;Nerinella sp.;Nicaniella voltzii;Nucula ex gr. castor;Opis sp.;Orthotoma sp.;Osteomya dilata;Oxytoma inequivalvis;Oxytoma mclearni;Oxytoma sp.;Parathyridina plicatoides;Parvamussium pumilum;Pentacrinus asteriscus;Pentacrinus sp.;Pholadomya cf. bellona;Pholadomya fidicula;Pholadomya cf. kingi;Pholadomya reticulata;Pietteia cf. hamus;Pinna folium;Placunopsis fibrosa;Placunopsis jurensis;Placunopsis radiata;Placunopsis sp.;Plagiostoma punctatum;Pleuromya crassa;Pleuromya cf. oblongata;Pleuromya uniformis;Plicatula auricula;Praeconia sp.;Procerithium compactum;Procerithium sp.;Procerithium sp.;Procerithium informal sp. A;Pronoella cf. iddingsi;Protocardia cf. hillanum;Protocardia striatula;Pseudisocardia sp.;Pseudogibbirhynchia sp.;Pseudomiltha sp.;Pseudotrapezium cf. cordiformis;Pteria sp.;Pterocardia pesbovi;Pterodonta sp.;Ptyctothyris informal species A;Pygurus cottreaui;Quenstedtia oblita;Quenstedtia cf. sublevis;Quenstedtia sublewis;Rhabdocolpus sp.;Rhactorhynchia pinguis;Rissoina sp.;Rollierella sp.;Rugalindrites acutus;Russirhynchia fischeri;Scalpellirhynchia scalpellum;Schizoria dividicostata;Schizoria intermedia;Schizoria rotundata;Schizoria secta;Schizoria informal sp. 1;Seebachia sowerbyana;Somalirhynchia somalica;Sphaerotiaris sp.;Sphenorhynchia angulata;Spondylopecten palinurus;Stegoconcha cf. gmuelleri;Stegoconcha cf. muelleri;Stiphrothyris sp.;Stiphrothyris informal sp. 2;Strongyloria subelliptica;Symmetrocapulus corrugatus;Tancredia cf. inornata;Telothyris nabanciensis;Thracia sp.;Trichites saussurei;Trigonia cf. conradi;Trigonia cf. pullus;Trigonia similis;Tubithyris aethiopica;Tubithyris cf. jurayfahiensis;Vermetus sp.;Xenorina ovata;Zeilleria lycetti;Zeilleria waltoni;Zygopleura sp.;Zygopleura subpunctata;Acrosalenia hemicrenulata;Anisocardia cf. beaumonti;Anomia sp.;Apiocrinites sp.;Baeorhynchia cuneata;Bothryopneustes orientalis;Cardium sp.;Ceratomya concentrica;Ceratomyopsis sp.;Chlamys cf. curvivarians;Chlamys sp.;Conarothyris arabicum;Cymatorhynchia singularis;Eopecten regulatus;Eudesia concentrica;Gervillaria montanaensis;Gervillaria cf. montanaensis;Gervillaria montanaensis;Globularia cf. formosa;Gresslya sp.;Gryphaea balli;Gryphaea cf. impressimarginata;Gryphaea sp.;Homomya sp.;Inoceramus sp.;Liostrea sp.;Lobothyris punctata;Lucina sp.;Mactromya cf. crassa;Nastosia coangustata;Nerinea sp.;Nododelphinula sp.;Nucleolites sp.;Obornella sp.;Ooliticia sp.;Ornithella sp.;Ostrea occidentalis;Ostrea strigulecula;Parallelodon rugosus;Pholadomya aequalis;Plagiostoma gigantea;Pleurotomaria sp.;Polycyphus parvituberculatus;Pronoella cinnabarensis;Protocardia cf. schucherti;Pseudogibbirhynchia bothenhamptonensis;Pseudolimea duplicata;Pseudomelania sp.;Pseudosalenia magniprocta;Ptygmatis pseudobruntrutana;Quenstedtia sublevis;Recrosalenia somaliensis;Rugalindrites sp.;Rugitela bullata;Schizoria costellata;Schizoria elongata;Schizoria intercalata;Strongyloria circularis;Trichites sp.;Trochus sp.;Tubithyris wyllei;Vaugonia aff. conradi;Vaugonia cf. utahensis;Zeilleria sarthacensis;Zeilleria aff. scalprata;Aporrhais sp.;Astarte cf. packardi;Aulacothyris resupinata;Baeorhynchia nitida;Bothryopneustes arabica;Camptonectes laminatus;Ceratomya cf. concentrica;Cossmannea kanabensis;Cryptaulax armata;Cucullaea sp.;Eligmus aff. rollandi;Eligmus aff. weiri;Eopecten inequistriatus;Globularia hemisphaerica;Grammatodon sp.;Grammatodon sp.;Gryphaea bilobata;Gryphaea impressimarginata;Gryphaea sublobata;Isocyprina sp.;Lopha sp.;Modiolus imbricatus;Pholadomya inaequiplicatus;Plagiostoma cf. subcardiiformis;Pronoella sp.;Pronoella trigonellaris;Protocardia schucherti;Protocardia sp.;Pseudogibbirhynchia moorei;Pseudolimea harronis;Pseudomelania sp.;Pterocardia buvignieri;Purpurina sp.;Quenstedtia aff. bathonica;Quenstedtia sp.;Rhabdocidaris magharensis;Rhabdocolpus sp.;Spondylopecten cf. subspinosus;Teinostomopsis sp.;Trigonia cf. trafalgarensis;Vaugonia cf. conradi;Zeilleria quadrifida;Acrosalenia dhrumaensis;Ampullina sp.;Arapsothyris magna;Astarte cf. livingstonensis;Astarte cf. meeki;Burmirhynchia magna;Clypeus sp.;Coelopis cf. lunata;Cossmannea sp.;Echyrosia costata;Eligmus sp.;Eudesia bicostata;Globularia sp.;Hemipedina striospina;Holectypus depressus;Modiolus rosii;Modiolus sp.;Myophorella yellowstonensis;Oxytoma cf. inaequivalis;Pinna sp.;Plagiostoma cf. occidentalis;Pleuromya cf. alduini;Prorokia fontenellensis;Pteroperna cf. costulata;Quenstedtia sp.;Rhabdocidaris copeoides;Rhynchonelloidella marini;Sinaithyris circularis;Soaresirhynchia renzi;Sphaeroidothyris arabica;Actinostreon gregareum;Amberleya tenuistriata;Colpotoria nazeri;Corbula cf. munda;Cucullaea haguei;Daghanirhynchia daghaniensis;Deltarhynchia triangulata;Eligmus cf. analites;Entolium cf. corneolum;Eudesia modesta;Farquharsonia somaliensis;Fimbria cf. lajoyei;Gervillella cf. aviculcides;Kallirhynchia sp.;Modiolus bipartitus;Mytilus cf. whitei;Natica sp.;Nerinea sp.;Nuculana ex gr. castor;Pholadomya somaliensis;Pleurotomaria sp.;Promathildia sp.;Pycnoria magna;Rugitela praebullata;Acrosalenia bowersi;Amphitrochus subduplicatus;Burmirhynchia decorticata;Camptonectes cf. platessiformis;Ceratomya excentrica;Discohelix sp.;Farquharsonia crenulata;Goniomya montanaensis;Lucina sp.;Mactromya cf. concentrica;Ostrea sp.;Recrosalenia sp.;Rhabdocidaris mogharensis;Stroudithyris stephanoides;Astarte livingstonensis;Burmirhynchia termierae;Ceratomyopsis cf. arabica;Chlamys nattheimensis;Chlamys cf. textoria;Globirhynchia sphaerica;Holectypus phelani;Limatula gibbosa;Lopha aff. engelmanni;Monsardithyris ventricosa;Neocrassina ovata;Neritina phaseolaris;Nucula sp.;Pholadomya cf. aubryi;Plagiostoma giganteum;Plagiostoma cf. laeviusculum;Plagiostoma ziona;Protocardia ex gr. hillanum;Pseudisocardia cf. macfadyeni;Sphenorhynchia varicostata;Tancredia sp.;Trigonia sp.;Tubithyris jurayfahiensis;Bothryopneustes sp.;Cercomya punctata;Eudesia costata;Globularia sp.;Liospiriferina subquadrata;Lyosoma powelli;Meleagrinella curta;Nuculana diana;Palaeonucula cf. cuneiformis;Pholadomya cf. ovalis;Thracia cf. curtensata;Vaugonia utahensis;Astarte sp.;Ctenostreon cf. gikshanensis;Eudesia cardioides;Homoeorhynchia meridionalis;Lyosoma enoda;Mactromya sp.;Pholadomya inaequiplicata;Pholadomya protei;Pholadomya sp.;Plagiostoma sp.;Telothyris arnaudi;Acrosalenia arabica;Arcomytilus somaliensis;Aulacothyris iberica;Eurysites rotundus;Gibbirhynchia tiltonensis;Inoperna cf. sowerbyana;Parallelodon hirsonensis;Pseudocidaris levis;Trigonia ex gr. pullus;Tubithyris chouberti;Tubithyris cf. jubaensis;Acrosalenia sp.;Daghanirhynchia angulocostata;Stroudithyris infraoolithica;Tubithyris sp.;Tylostoma sp.;Burmirhynchia athiensis;Cossmannea imlayi;Pholadomya kingi;Pronoella cf. cinnabarensis;Burmirhynchia termierae;Eudesia rollieri;Grammatodon haguei;Leioechinus namus;Arabatia bihinensis;Ectyphoria sinaiensis;Eligmus polytypus;Grammatodon inaequivalvis;Homomya cf. gibbosa;Rhabdocolpus viriosus;Trigonia elegantissima;Actinostreon solitarium;Pholadomya lirata;Plicatula sp.;Telothyris ex gr. jauberti;Thracia weedi;Tubithyris wylliei;Nuculana rostralis;Soaresirhynchia babtisrensis;Choffatirhynchia turolensis;Cylindrobullina sp.;Gryphaea costellata;Pronoella cf. uintahensis;Gibbirhynchia reyi;Plagiostoma occidentalis;Bothryopneustes dhrumaensis;Isognomon cf. perplana;Trigonia americana;Modiolus subimbricatus;Pseudogibbirhynchia jurensis;Astarte meeki;Quadratirhynchia attenuata;Tancredia sp.;Burmirhynchia sp.;Pronoella uintahensis;Lobothyris hispanica;Pinna kingi;Daghanirhynchia subversabilis;Gryphaea planoconvexa;Telothyris monleaui;Burmirhynchia moulani;Eudesia magharensis;Pronoella sp.;Palaeonucula hammeri;Astarte elegans;Camptonectes platessiformis;Trigonia montanaensis;Vaugonia conradi;Camptonectes sp.;Camptonectes stygius;Cingentolium cingulatum;Pleuromya subcompressa;Homoeorhynchia batalleri;Lobothyris arcta;Toarctocera subpunctata;Liostrea strigilecula;Quadratirhynchia vasconcellosi;Sphaeroidothyris decipiens;Sphaeroidothyris perfida;Telothyris jauberti;Sphaeroidothyris dubari;Liospiriferina falloti;Sphaeroidothyris vari;Parainoceramya dubia;Telothyris pyrenaica;Soaresirhynchia rustica;Soaresirhynchia flamandi;Soaresirhynchia bouchardi;Bositra buchi
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
55237;United States;101;Jurassic 4;171.6;164.7;168.15;Carmel;carbonate indet.;171909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
